Ano,Mês,CODCEST,FAMILIA,QTDITEM,preço_medio
2018,agosto,201600,WHISKY BALLANTINES 750ML 12 YO,2,"R$99,90"
2018,agosto,201600,WHISKY BALLANTINES 750ML FINEST,1,"R$69,90"
2018,agosto,201600,WHISKY BLACK E WHITE 250ML,12,"R$15,99"
2018,agosto,201600,WHISKY JW RED LABEL 750ML 8 ANOS,13,"R$71,23"
2018,agosto,201600,WHISKY JW RED RYE FINISH 750ML,2,"R$109,90"
2018,agosto,201600,WHISKY OLD PARR 750ML 12 ANOS,36,"R$91,97"
2018,agosto,201600,WHISKY TEACHERS 750ML 12 ANOS,2,"R$109,90"
2018,setembro,201600,WHISKY BALLANTINES 750ML 12 YO,1,"R$99,90"
2018,setembro,201600,WHISKY BLACK E WHITE 250ML,24,"R$16,19"
2018,setembro,201600,WHISKY JW BLACK LABEL 750ML 12 ANOS,1,"R$162,90"
2018,setembro,201600,WHISKY JW RED LABEL 750ML 8 ANOS,11,"R$74,90"
2018,setembro,201600,WHISKY OLD PARR 750ML 12 ANOS,68,"R$94,31"
2018,setembro,201600,WHISKY TEACHERS 750ML 12 ANOS,1,"R$109,90"
2018,outubro,201600,WHISKY BLACK E WHITE 250ML,18,"R$16,79"
2018,outubro,201600,WHISKY JW RED LABEL 750ML 8 ANOS,6,"R$74,90"
2018,outubro,201600,WHISKY JW RED RYE FINISH 750ML,1,"R$109,90"
2018,outubro,201600,WHISKY OLD PARR 750ML 12 ANOS,55,"R$93,25"
2018,outubro,201600,WHISKY TEACHERS 750ML 12 ANOS,1,"R$109,90"
2018,novembro,201600,WHISKY BLACK E WHITE 250ML,26,"R$16,79"
2018,novembro,201600,WHISKY JONH WALKER RED LABEL 350ML,599,"R$18,90"
2018,novembro,201600,WHISKY JW PLATINUM 750ML 18 ANOS,1,"R$588,79"
2018,novembro,201600,WHISKY JW RED LABEL 750ML 8 ANOS,5,"R$74,90"
2018,novembro,201600,WHISKY JW RED RYE FINISH 750ML,2,"R$109,90"
2018,novembro,201600,WHISKY OLD PARR 750ML 12 ANOS,16,"R$98,65"
2018,novembro,201600,WHISKY TEACHERS 750ML 12 ANOS,1,"R$109,90"
2018,dezembro,201600,WHISKY BALLANTINES 750ML 12 YO,2,"R$99,90"
2018,dezembro,201600,WHISKY BLACK E WHITE 250ML,40,"R$15,66"
2018,dezembro,201600,WHISKY CHIVAS REGAL 750ML 12 YO,2,"R$136,90"
2018,dezembro,201600,WHISKY JONH WALKER RED LABEL 350ML,361,"R$19,95"
2018,dezembro,201600,WHISKY JW BLACK LABEL 750ML 12 ANOS,3,"R$151,90"
2018,dezembro,201600,WHISKY JW GOLD LABEL 750ML RESERVE,1,"R$239,90"
2018,dezembro,201600,WHISKY JW RED LABEL 750ML 8 ANOS,13,"R$73,99"
2018,dezembro,201600,WHISKY JW RED RYE FINISH 750ML,2,"R$104,90"
2018,dezembro,201600,WHISKY OLD PARR 750ML 12 ANOS,57,"R$92,21"
2019,janeiro,201600,WHISKY BLACK E WHITE 250ML,28,"R$15,89"
2019,janeiro,201600,WHISKY JONH WALKER RED LABEL 350ML,2,"R$18,90"
2019,janeiro,201600,WHISKY JW GOLD LABEL 750ML RESERVE,1,"R$199,90"
2019,janeiro,201600,WHISKY JW RED LABEL 750ML 8 ANOS,1,"R$69,90"
2019,janeiro,201600,WHISKY JW RED RYE FINISH 750ML,3,"R$109,90"
2019,janeiro,201600,WHISKY OLD PARR 750ML 12 ANOS,2,"R$99,90"
2019,fevereiro,201600,WHISKY BLACK E WHITE 250ML,18,"R$16,79"
2019,fevereiro,201600,WHISKY BUCHANANS 750ML 18ANOS,1,"R$399,99"
2019,fevereiro,201600,WHISKY JW BLUE LABEL 750ML,1,"R$499,99"
2019,fevereiro,201600,WHISKY JW RED LABEL 750ML 8 ANOS,5,"R$74,90"
2019,fevereiro,201600,WHISKY OLD PARR 750ML 12 ANOS,6,"R$104,90"
2019,fevereiro,201600,WHISKY TEACHERS 750ML 12 ANOS,1,"R$89,99"
2019,março,201600,WHISKY BLACK E WHITE 250ML,32,"R$16,79"
2019,março,201600,WHISKY JW GOLD LABEL 750ML RESERVE,2,"R$214,95"
2019,março,201600,WHISKY JW RED LABEL 750ML 8 ANOS,2,"R$74,90"
2019,março,201600,WHISKY JW RED RYE FINISH 750ML,2,"R$99,99"
2019,março,201600,WHISKY OLD PARR 750ML 12 ANOS,12,"R$94,23"
2019,março,201600,WHISKY TEACHERS 750ML 12 ANOS,2,"R$99,95"
2019,abril,201600,WHISKY BLACK E WHITE 250ML,16,"R$16,79"
2019,abril,201600,WHISKY JW RED LABEL 750ML 8 ANOS,3,"R$75,09"
2019,abril,201600,WHISKY OLD PARR 750ML 12 ANOS,5,"R$97,69"
2019,maio,201600,WHISKY BLACK E WHITE 250ML,13,"R$16,79"
2019,maio,201600,WHISKY JW GOLD LABEL 750ML RESERVE,1,"R$239,90"
2019,maio,201600,WHISKY JW RED LABEL 750ML 8 ANOS,1,"R$75,89"
2019,maio,201600,WHISKY OLD PARR 750ML 12 ANOS,8,"R$99,40"
2019,junho,201600,WHISKY BLACK E WHITE 250ML,26,"R$16,79"
2019,junho,201600,WHISKY JACK DANIEL S FIRE 1000ML,3,"R$119,90"
2019,junho,201600,WHISKY JW GOLD LABEL 750ML RESERVE,2,"R$239,90"
2019,junho,201600,WHISKY JW RED LABEL 750ML 8 ANOS,1,"R$78,90"
2019,junho,201600,WHISKY OLD PARR 750ML 12 ANOS,4,"R$98,89"
2019,julho,201600,WHISKY BLACK E WHITE 250ML,9,"R$16,79"
2019,julho,201600,WHISKY BUCHANANS 750ML 18ANOS,1,"R$359,89"
2019,julho,201600,WHISKY OLD PARR 750ML 12 ANOS,1,"R$102,89"
2019,julho,201600,WHISKY TEACHERS 750ML 12 ANOS,1,"R$81,99"
2018,julho,201800,VODKA ABSOLUT 750ML NATURAL,1,"R$112,89"
2018,julho,201800,VODKA CIROC 750ML,3,"R$148,90"
2018,julho,201800,VODKA LIQUID 950ML FIRST,19,"R$29,82"
2018,julho,201800,VODKA SKYY 750ML INFUSIONS,1,"R$39,07"
2018,julho,201800,VODKA SKYY 980ML,5,"R$35,90"
2018,julho,201800,VODKA SMIRNOFF 21 600ML,18,"R$22,21"
2018,julho,201800,VODKA SMIRNOFF 275ML ICE RED LNK,847,"R$4,13"
2018,julho,201800,VODKA SMIRNOFF 998ML,164,"R$30,56"
2018,julho,201800,"VODKA SMIRNOFF RED 1,750ML",2,"R$59,90"
2018,julho,201800,VODKA SYN 300ML PET,22,"R$3,19"
2018,julho,201800,VODKA YANOV 275ML,12,"R$3,09"
2018,julho,201800,VODKA YANOV 500ML,21,"R$5,49"
2018,julho,201800,VODKA YANOV 900ML,32,"R$11,90"
2018,agosto,201800,VODKA ABSOLUT 750ML NATURAL,1,"R$112,89"
2018,agosto,201800,VODKA CIROC 750ML,1,"R$148,90"
2018,agosto,201800,VODKA LIQUID 950ML FIRST,41,"R$29,66"
2018,agosto,201800,VODKA SKYY 980ML,6,"R$35,90"
2018,agosto,201800,VODKA SMIRNOFF 21 600ML,45,"R$22,18"
2018,agosto,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1318,"R$4,38"
2018,agosto,201800,VODKA SMIRNOFF 998ML,240,"R$31,12"
2018,agosto,201800,"VODKA SMIRNOFF RED 1,750ML",4,"R$59,90"
2018,agosto,201800,VODKA SYN 300ML PET,76,"R$3,19"
2018,agosto,201800,VODKA YANOV 275ML,55,"R$3,09"
2018,agosto,201800,VODKA YANOV 500ML,88,"R$5,49"
2018,agosto,201800,VODKA YANOV 900ML,35,"R$11,90"
2018,setembro,201800,VODKA CIROC 750ML,3,"R$148,90"
2018,setembro,201800,VODKA LIQUID 950ML FIRST,16,"R$28,89"
2018,setembro,201800,VODKA SKYY 750ML INFUSIONS,3,"R$39,07"
2018,setembro,201800,VODKA SKYY 980ML,15,"R$35,90"
2018,setembro,201800,VODKA SMIRNOFF 21 600ML,55,"R$22,14"
2018,setembro,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1827,"R$4,10"
2018,setembro,201800,VODKA SMIRNOFF 998ML,192,"R$33,73"
2018,setembro,201800,VODKA SYN 300ML PET,37,"R$3,19"
2018,setembro,201800,VODKA YANOV 275ML,61,"R$3,09"
2018,setembro,201800,VODKA YANOV 500ML,66,"R$5,49"
2018,setembro,201800,VODKA YANOV 900ML,35,"R$11,90"
2018,outubro,201800,VODKA LIQUID 950ML FIRST,17,"R$29,06"
2018,outubro,201800,VODKA SKYY 750ML INFUSIONS,2,"R$39,07"
2018,outubro,201800,VODKA SKYY 980ML,7,"R$35,90"
2018,outubro,201800,VODKA SMIRNOFF 21 600ML,58,"R$22,14"
2018,outubro,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1153,"R$4,92"
2018,outubro,201800,VODKA SMIRNOFF 998ML,194,"R$33,84"
2018,outubro,201800,"VODKA SMIRNOFF RED 1,750ML",5,"R$59,90"
2018,outubro,201800,VODKA SYN 300ML PET,102,"R$3,19"
2018,outubro,201800,VODKA YANOV 275ML,36,"R$3,09"
2018,outubro,201800,VODKA YANOV 500ML,45,"R$5,49"
2018,outubro,201800,VODKA YANOV 900ML,21,"R$11,90"
2018,novembro,201800,VODKA LIQUID 950ML FIRST,39,"R$29,72"
2018,novembro,201800,VODKA SKYY 750ML INFUSIONS,2,"R$39,07"
2018,novembro,201800,VODKA SKYY 980ML,5,"R$35,90"
2018,novembro,201800,VODKA SMIRNOFF 21 600ML,33,"R$22,26"
2018,novembro,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1771,"R$4,54"
2018,novembro,201800,VODKA SMIRNOFF 998ML,151,"R$33,44"
2018,novembro,201800,"VODKA SMIRNOFF RED 1,750ML",1,"R$59,90"
2018,novembro,201800,VODKA SYN 300ML PET,32,"R$3,16"
2018,novembro,201800,VODKA YANOV 275ML,78,"R$3,09"
2018,novembro,201800,VODKA YANOV 500ML,57,"R$5,49"
2018,novembro,201800,VODKA YANOV 900ML,26,"R$11,90"
2018,dezembro,201800,VODKA CIROC 750ML,3,"R$129,90"
2018,dezembro,201800,VODKA CIROC 750ML PECAH SPIR,1,"R$129,90"
2018,dezembro,201800,VODKA LIQUID 950ML FIRST,74,"R$29,95"
2018,dezembro,201800,VODKA SKYY 750ML INFUSIONS,13,"R$31,31"
2018,dezembro,201800,VODKA SKYY 980ML,120,"R$31,46"
2018,dezembro,201800,VODKA SMIRNOFF 21 600ML,79,"R$20,89"
2018,dezembro,201800,VODKA SMIRNOFF 275ML ICE RED LNK,6828,"R$4,11"
2018,dezembro,201800,VODKA SMIRNOFF 998ML,344,"R$34,10"
2018,dezembro,201800,"VODKA SMIRNOFF RED 1,750ML",7,"R$56,33"
2018,dezembro,201800,VODKA SYN 300ML PET,119,"R$2,96"
2018,dezembro,201800,VODKA YANOV 275ML,262,"R$3,09"
2018,dezembro,201800,VODKA YANOV 500ML,58,"R$5,49"
2018,dezembro,201800,VODKA YANOV 900ML,83,"R$11,90"
2019,janeiro,201800,VODKA CIROC 750ML,1,"R$148,90"
2019,janeiro,201800,VODKA LIQUID 950ML FIRST,29,"R$29,73"
2019,janeiro,201800,VODKA SKYY 750ML INFUSIONS,4,"R$36,78"
2019,janeiro,201800,VODKA SKYY 980ML,10,"R$34,72"
2019,janeiro,201800,VODKA SMIRNOFF 21 600ML,14,"R$20,87"
2019,janeiro,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1238,"R$4,30"
2019,janeiro,201800,VODKA SMIRNOFF 998ML,148,"R$34,21"
2019,janeiro,201800,VODKA SYN 300ML PET,17,"R$3,13"
2019,janeiro,201800,VODKA YANOV 275ML,70,"R$3,09"
2019,janeiro,201800,VODKA YANOV 500ML,56,"R$5,49"
2019,janeiro,201800,VODKA YANOV 900ML,26,"R$11,90"
2019,fevereiro,201800,VODKA CIROC 750ML,1,"R$148,90"
2019,fevereiro,201800,VODKA LIQUID 950ML FIRST,100,"R$27,41"
2019,fevereiro,201800,VODKA SKYY 750ML INFUSIONS,2,"R$39,07"
2019,fevereiro,201800,VODKA SKYY 980ML,18,"R$35,90"
2019,fevereiro,201800,VODKA SMIRNOFF 21 600ML,38,"R$22,20"
2019,fevereiro,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1626,"R$4,26"
2019,fevereiro,201800,VODKA SMIRNOFF 998ML,191,"R$31,69"
2019,fevereiro,201800,"VODKA SMIRNOFF RED 1,750ML",2,"R$59,90"
2019,fevereiro,201800,VODKA SYN 300ML PET,50,"R$3,19"
2019,fevereiro,201800,VODKA YANOV 275ML,29,"R$3,09"
2019,fevereiro,201800,VODKA YANOV 500ML,29,"R$5,49"
2019,fevereiro,201800,VODKA YANOV 900ML,17,"R$11,90"
2019,março,201800,VODKA CIROC 750ML,1,"R$148,90"
2019,março,201800,VODKA LIQUID 950ML FIRST,197,"R$26,82"
2019,março,201800,VODKA SKYY 750ML INFUSIONS,3,"R$39,07"
2019,março,201800,VODKA SKYY 980ML,21,"R$35,90"
2019,março,201800,VODKA SMIRNOFF 21 600ML,50,"R$22,26"
2019,março,201800,VODKA SMIRNOFF 275ML ICE RED LNK,3829,"R$4,09"
2019,março,201800,VODKA SMIRNOFF 998ML,321,"R$30,67"
2019,março,201800,"VODKA SMIRNOFF RED 1,750ML",2,"R$59,90"
2019,março,201800,VODKA SYN 300ML PET,16,"R$3,19"
2019,março,201800,VODKA YANOV 275ML,35,"R$3,09"
2019,março,201800,VODKA YANOV 500ML,50,"R$5,49"
2019,março,201800,VODKA YANOV 900ML,20,"R$11,90"
2019,abril,201800,VODKA LIQUID 950ML FIRST,71,"R$27,98"
2019,abril,201800,VODKA SKYY 750ML INFUSIONS,1,"R$39,07"
2019,abril,201800,VODKA SKYY 980ML,10,"R$35,70"
2019,abril,201800,VODKA SMIRNOFF 21 600ML,48,"R$21,90"
2019,abril,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1875,"R$4,11"
2019,abril,201800,VODKA SMIRNOFF 998ML,102,"R$31,50"
2019,abril,201800,"VODKA SMIRNOFF RED 1,750ML",3,"R$54,90"
2019,abril,201800,VODKA SYN 300ML PET,36,"R$3,19"
2019,abril,201800,VODKA YANOV 275ML,20,"R$3,09"
2019,abril,201800,VODKA YANOV 500ML,36,"R$5,49"
2019,abril,201800,VODKA YANOV 900ML,13,"R$11,90"
2019,maio,201800,VODKA LIQUID 950ML FIRST,48,"R$29,82"
2019,maio,201800,VODKA SKYY 980ML,11,"R$35,90"
2019,maio,201800,VODKA SMIRNOFF 21 600ML,34,"R$22,15"
2019,maio,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1892,"R$4,23"
2019,maio,201800,VODKA SMIRNOFF 998ML,158,"R$31,47"
2019,maio,201800,"VODKA SMIRNOFF RED 1,750ML",4,"R$59,90"
2019,maio,201800,VODKA SYN 300ML PET,17,"R$3,19"
2019,maio,201800,VODKA YANOV 275ML,50,"R$2,95"
2019,maio,201800,VODKA YANOV 500ML,56,"R$5,49"
2019,maio,201800,VODKA YANOV 900ML,18,"R$11,90"
2019,junho,201800,VODKA LIQUID 950ML FIRST,46,"R$30,24"
2019,junho,201800,VODKA SKYY 750ML INFUSIONS,4,"R$39,00"
2019,junho,201800,VODKA SKYY 980ML,11,"R$35,90"
2019,junho,201800,VODKA SMIRNOFF 21 600ML,73,"R$22,76"
2019,junho,201800,VODKA SMIRNOFF 275ML ICE RED LNK,2235,"R$4,40"
2019,junho,201800,VODKA SMIRNOFF 998ML,190,"R$32,21"
2019,junho,201800,"VODKA SMIRNOFF RED 1,750ML",2,"R$59,90"
2019,junho,201800,VODKA SYN 300ML PET,48,"R$3,19"
2019,junho,201800,VODKA YANOV 275ML,25,"R$3,09"
2019,junho,201800,VODKA YANOV 500ML,58,"R$5,49"
2019,junho,201800,VODKA YANOV 900ML,28,"R$11,90"
2019,julho,201800,VODKA CIROC 750ML PECAH SPIR,1,"R$121,39"
2019,julho,201800,VODKA LIQUID 950ML FIRST,24,"R$31,98"
2019,julho,201800,VODKA SKYY 750ML INFUSIONS,2,"R$38,98"
2019,julho,201800,VODKA SKYY 980ML,5,"R$35,90"
2019,julho,201800,VODKA SMIRNOFF 21 600ML,42,"R$21,45"
2019,julho,201800,VODKA SMIRNOFF 275ML ICE RED LNK,1113,"R$4,41"
2019,julho,201800,VODKA SMIRNOFF 998ML,83,"R$33,28"
2019,julho,201800,"VODKA SMIRNOFF RED 1,750ML",2,"R$59,90"
2019,julho,201800,VODKA SYN 300ML PET,11,"R$3,19"
2019,julho,201800,VODKA YANOV 275ML,29,"R$3,09"
2019,julho,201800,VODKA YANOV 500ML,24,"R$5,49"
2019,julho,201800,VODKA YANOV 900ML,13,"R$11,90"
2018,julho,202200,SIDRA LIDER 660ML,18,"R$6,39"
2018,agosto,202200,SIDRA LIDER 660ML,42,"R$6,39"
2018,setembro,202200,SIDRA LIDER 660ML,20,"R$6,39"
2018,outubro,202200,SIDRA LIDER 660ML,26,"R$7,14"
2018,novembro,202200,SIDRA LIDER 660ML,147,"R$7,29"
2018,dezembro,202200,SIDRA LIDER 660ML,2629,"R$6,16"
2019,janeiro,202200,SIDRA LIDER 660ML,45,"R$6,29"
2019,fevereiro,202200,SIDRA LIDER 660ML,20,"R$7,29"
2019,março,202200,SIDRA LIDER 660ML,20,"R$7,29"
2019,abril,202200,SIDRA LIDER 660ML,37,"R$7,29"
2019,maio,202200,SIDRA LIDER 660ML,42,"R$7,29"
2019,junho,202200,SIDRA LIDER 660ML,23,"R$7,29"
2019,julho,202200,SIDRA LIDER 660ML,26,"R$7,10"
2018,julho,202300,APERITIVO DINGOOS 900ML,4,"R$15,89"
2018,julho,202400,CHAMPAGNE M PASCOAL 750ML,1,"R$39,00"
2018,julho,202400,CHAMPAGNE MUMM 750ML,1,"R$49,99"
2018,julho,202400,CHAMPAGNE PERLAGE 660ML BRANCO,7,"R$9,49"
2018,julho,202400,COQUETEL COPM SAO BRAZ 300ML,37,"R$2,29"
2018,julho,202400,COQUETEL SAO BRAZ 900ML,142,"R$5,49"
2018,julho,202400,ESPUM BRA DOS BACELOS 750ML,5,"R$27,98"
2018,julho,202400,ESPUMANTE CASA PERINI 750ML BRUT,1,"R$32,90"
2018,julho,202400,ESPUMANTE CHANDON BRUT 750ML RESERV,3,"R$79,90"
2018,julho,202400,ESPUMANTE TERRANOVA 750ML MOSCATEL,3,"R$39,90"
2018,julho,202400,SANGRIA VINHO SAO BRAZ 900ML,20,"R$5,69"
2018,julho,202400,SIDRA CERESER 660ML MACA,20,"R$11,99"
2018,julho,202400,VINHO AMAREMOS 750ML,1,"R$8,88"
2018,julho,202400,VINHO ARG TRAPICHE VINEYARDS 750ML,1,"R$48,27"
2018,julho,202400,VINHO BENJAMIM 750ML ARGEN NIETO,4,"R$39,14"
2018,julho,202400,VINHO BENJAMIM 750ML ARGENTINO,2,"R$44,22"
2018,julho,202400,VINHO BRANCO DI BARTOLO 750ML,2,"R$12,99"
2018,julho,202400,VINHO CABEZA DE PIEDRA 750ML,72,"R$26,35"
2018,julho,202400,VINHO CANONICO 750ML,7,"R$35,16"
2018,julho,202400,VINHO CASAL GARCIA 750ML TINTO,2,"R$56,90"
2018,julho,202400,VINHO CASILERO DEL DIABLO 750ML,3,"R$52,90"
2018,julho,202400,VINHO CHI BODEGA VIEJA 750ML,4,"R$29,98"
2018,julho,202400,VINHO CHI CHILANO 750ML,5,"R$29,98"
2018,julho,202400,VINHO COLLINA DEL SOLE 750ML,3,"R$9,99"
2018,julho,202400,VINHO CONCHA Y TORO 750ML CARMENERE,2,"R$29,98"
2018,julho,202400,VINHO CONCHA Y TORO 750ML MERLOT,9,"R$29,98"
2018,julho,202400,VINHO CONCHA Y TORO 750ML R CAB S,5,"R$29,98"
2018,julho,202400,VINHO CONCHA Y TORO 750ML SUAVE BLA,7,"R$29,98"
2018,julho,202400,VINHO COUNTRY WINE 750ML,10,"R$13,39"
2018,julho,202400,VINHO DEL GRANO 1480ML,22,"R$23,98"
2018,julho,202400,VINHO DEL GRANO 750ML,8,"R$14,94"
2018,julho,202400,"VINHO DI BARTOLO 1,480ML",1,"R$14,99"
2018,julho,202400,VINHO DOM BENTO 900ML TINTO SUAVE,1,"R$2,99"
2018,julho,202400,VINHO DOM BOSCO 750ML TINTO SUAVE,8,"R$11,29"
2018,julho,202400,VINHO GALIOTTO 750ML,72,"R$12,89"
2018,julho,202400,VINHO GALIOTTO 750ML NIAG BRANCOSUA,4,"R$16,88"
2018,julho,202400,VINHO GATO NEGRO 750ML,4,"R$35,98"
2018,julho,202400,VINHO JOTA PE 750ML,1,"R$14,99"
2018,julho,202400,VINHO LAMBRUSCO 750ML VILLA,1,"R$29,98"
2018,julho,202400,VINHO MARCUS J 750ML,2,"R$27,12"
2018,julho,202400,VINHO MESSIAS 750ML PORTO,1,"R$72,99"
2018,julho,202400,VINHO MIOLO SELECAO 750ML,4,"R$40,63"
2018,julho,202400,VINHO MIORANZA 750ML,17,"R$15,20"
2018,julho,202400,VINHO MISIONES RENGO 750ML,1,"R$52,49"
2018,julho,202400,"VINHO MONTE REALE 1, 480ML",1,"R$14,99"
2018,julho,202400,VINHO MONTE REALE 750ML,1,"R$9,99"
2018,julho,202400,VINHO O GAUCHO 350ML,7,"R$7,89"
2018,julho,202400,VINHO O GAUCHO 700ML,135,"R$11,89"
2018,julho,202400,VINHO O GAUCHO 700ML 25 ANOS,3,"R$20,89"
2018,julho,202400,VINHO O GAUCHO 700ML 30 ANOS,2,"R$20,37"
2018,julho,202400,VINHO O GAUCHO 700ML F CABERNET,2,"R$24,99"
2018,julho,202400,VINHO OLARIA 750ML PORTUGUES,4,"R$31,98"
2018,julho,202400,VINHO PERGOLA 1470ML TINTO SUAVE,78,"R$23,98"
2018,julho,202400,VINHO PERGOLA 750ML,88,"R$16,99"
2018,julho,202400,VINHO PERIQUITA 375ML PORTO TINTO,1,"R$31,79"
2018,julho,202400,VINHO PERIQUITA 750ML,2,"R$65,90"
2018,julho,202400,VINHO PIAGENTINI 720ML BRANCO,2,"R$5,99"
2018,julho,202400,VINHO POR DOM JOSE 750ML,1,"R$94,90"
2018,julho,202400,VINHO QUINTA BARCELOS 750ML,14,"R$11,49"
2018,julho,202400,VINHO QUINTA DO MORGADO 750ML,534,"R$13,20"
2018,julho,202400,VINHO QUINTA DO MORGADO 750ML BORDO,20,"R$19,90"
2018,julho,202400,VINHO QUINTA DOS BARCELOS 750ML,5,"R$11,49"
2018,julho,202400,VINHO SAINT GERMAIN 750ML,9,"R$21,99"
2018,julho,202400,VINHO SAINT GERMAIN 750ML REIS SV,2,"R$19,77"
2018,julho,202400,VINHO SALTON 750ML TTO C SAUVIGNON,1,"R$31,78"
2018,julho,202400,VINHO SANGUE BOI 750ML MESA,8,"R$12,69"
2018,julho,202400,VINHO SAO FRANCISCO 330ML,4,"R$2,49"
2018,julho,202400,VINHO SAO FRANCISCO 900ML,15,"R$4,79"
2018,julho,202400,VINHO STA CAROLINA 750ML RESERVA,6,"R$38,98"
2018,julho,202400,VINHO STA CAROLINA 750ML RESERVADO,1,"R$38,98"
2018,julho,202400,VINHO STA HELENA 750ML,4,"R$29,98"
2018,julho,202400,VINHO STA HELENA 750ML RES,24,"R$29,07"
2018,julho,202400,VINHO TRAPICHE 750ML CABERNETE,2,"R$47,69"
2018,julho,202400,VINHO VALE DAS VIDEIRAS 750ML,177,"R$11,53"
2018,julho,202400,VINHO VALEMESIO 750ML BCO SECO,1,"R$40,69"
2018,julho,202400,VINHO VALMONT 750ML BRANCO,1,"R$22,90"
2018,julho,202400,VINHO VENTISQUERO 750ML MERLOT,2,"R$56,39"
2018,julho,202400,VINHO VIRTUS 750ML,11,"R$25,52"
2018,julho,202400,VINHO ZANOTTO 750ML BORDO,1,"R$24,19"
2018,agosto,202400,CHAMPAGNE CHANDON 750ML RICHE,4,"R$79,90"
2018,agosto,202400,CHAMPAGNE MUMM 750ML,1,"R$39,90"
2018,agosto,202400,CHAMPAGNE PERLAGE 660ML BRANCO,9,"R$9,49"
2018,agosto,202400,COQUETEL COPM SAO BRAZ 300ML,41,"R$2,29"
2018,agosto,202400,COQUETEL SAO BRAZ 900ML,207,"R$5,49"
2018,agosto,202400,ESPUM BRA DOS BACELOS 750ML,10,"R$27,98"
2018,agosto,202400,ESPUM ESP CAVA DON 750ML,1,"R$64,60"
2018,agosto,202400,ESPUMANTE CHANDON BRUT 750ML RESERV,8,"R$79,90"
2018,agosto,202400,ESPUMANTE TERRANOVA 750ML BRUT,4,"R$39,90"
2018,agosto,202400,ESPUMANTE TERRANOVA 750ML DEMI SECO,3,"R$39,90"
2018,agosto,202400,ESPUMANTE TERRANOVA 750ML MOSCATEL,3,"R$39,90"
2018,agosto,202400,SANGRIA VINHO SAO BRAZ 900ML,62,"R$5,69"
2018,agosto,202400,SIDRA CERESER 660ML MACA,14,"R$11,99"
2018,agosto,202400,VINHO AMAREMOS 750ML TTO,1,"R$16,99"
2018,agosto,202400,VINHO ARBO 750ML MOSCATO,2,"R$21,90"
2018,agosto,202400,VINHO ARBO 750ML RIESLING,1,"R$17,90"
2018,agosto,202400,VINHO ARG ALTOS DEL PLATA 750ML,4,"R$61,83"
2018,agosto,202400,VINHO ARG TRAPICHE VINEYARDS 750ML,1,"R$48,27"
2018,agosto,202400,VINHO BENJAMIM 750ML ARGEN NIETO,5,"R$34,95"
2018,agosto,202400,VINHO BOTTICELLI 750ML,6,"R$14,99"
2018,agosto,202400,VINHO BRANCO DI BARTOLO 750ML,1,"R$12,99"
2018,agosto,202400,VINHO CABEZA DE PIEDRA 750ML,141,"R$26,98"
2018,agosto,202400,VINHO CANONICO 750ML,5,"R$36,69"
2018,agosto,202400,VINHO CASAL GARCIA 750ML BRANCO,5,"R$55,55"
2018,agosto,202400,VINHO CASAL GARCIA 750ML TINTO,3,"R$56,90"
2018,agosto,202400,VINHO CASILERO DEL DIABLO 750ML,11,"R$53,74"
2018,agosto,202400,VINHO CASTRO VELHO 750ML TINTO SECO,1,"R$35,99"
2018,agosto,202400,VINHO CHI BODEGA VIEJA 750ML,2,"R$29,98"
2018,agosto,202400,VINHO CHI CHILANO 750ML,22,"R$29,98"
2018,agosto,202400,VINHO CHI TRAVESSIA 750ML,6,"R$30,20"
2018,agosto,202400,VINHO COLLINA DEL SOLE 750ML,1,"R$9,99"
2018,agosto,202400,VINHO CONCHA Y TORO 750ML CARMENERE,11,"R$29,98"
2018,agosto,202400,VINHO CONCHA Y TORO 750ML MERLOT,10,"R$29,98"
2018,agosto,202400,VINHO CONCHA Y TORO 750ML R CAB S,14,"R$29,98"
2018,agosto,202400,VINHO CONCHA Y TORO 750ML SUAVE BLA,3,"R$29,98"
2018,agosto,202400,VINHO CONDOR PEAK 750ML,2,"R$32,90"
2018,agosto,202400,VINHO CONO SUR 750ML,1,"R$26,99"
2018,agosto,202400,VINHO COUNTRY WINE 750ML,31,"R$13,39"
2018,agosto,202400,VINHO DEL GRANO 1480ML,44,"R$23,98"
2018,agosto,202400,VINHO DEL GRANO 660ML,5,"R$14,99"
2018,agosto,202400,VINHO DEL GRANO 750ML,31,"R$14,88"
2018,agosto,202400,"VINHO DI BARTOLO 1,480ML",1,"R$14,99"
2018,agosto,202400,VINHO DOM BOSCO 600ML,2,"R$6,99"
2018,agosto,202400,VINHO DOM BOSCO 750ML TINTO SUAVE,17,"R$11,29"
2018,agosto,202400,VINHO DON ROMAN 750ML,1,"R$69,90"
2018,agosto,202400,VINHO DOW`S 750ML,1,"R$130,81"
2018,agosto,202400,VINHO GALIOTTO 750ML,69,"R$14,80"
2018,agosto,202400,VINHO GALIOTTO 750ML NIAG BRANCOSUA,5,"R$16,88"
